================ Training Loss (Wed Jul 19 23:20:29 2023) ================
================ Training Loss (Wed Jul 19 23:36:07 2023) ================
================ Training Loss (Wed Jul 19 23:37:45 2023) ================
(epoch: 36, iters: 16, time: 0.086, data: 4.582) total: 0.186 recon: 0.186 alpha_reg: 0.004 mask: 0.000 recon_flow: 0.011 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 37, iters: 16, time: 0.090, data: 4.879) total: 0.183 recon: 0.183 alpha_reg: 0.003 mask: 0.000 recon_flow: 0.013 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 38, iters: 16, time: 0.078, data: 5.270) total: 0.192 recon: 0.192 alpha_reg: 0.003 mask: 0.000 recon_flow: 0.013 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 39, iters: 16, time: 0.083, data: 5.446) total: 0.179 recon: 0.179 alpha_reg: 0.004 mask: 0.000 recon_flow: 0.010 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 40, iters: 16, time: 0.084, data: 5.592) total: 0.178 recon: 0.178 alpha_reg: 0.003 mask: 0.000 recon_flow: 0.010 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 41, iters: 16, time: 0.085, data: 5.409) total: 0.175 recon: 0.175 alpha_reg: 0.004 mask: 0.000 recon_flow: 0.010 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 42, iters: 16, time: 0.088, data: 4.816) total: 0.170 recon: 0.170 alpha_reg: 0.003 mask: 0.000 recon_flow: 0.008 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 43, iters: 16, time: 0.082, data: 4.662) total: 0.165 recon: 0.165 alpha_reg: 0.003 mask: 0.000 recon_flow: 0.008 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 44, iters: 16, time: 0.079, data: 5.290) total: 0.167 recon: 0.167 alpha_reg: 0.003 mask: 0.000 recon_flow: 0.008 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 45, iters: 16, time: 0.082, data: 5.181) total: 0.161 recon: 0.161 alpha_reg: 0.003 mask: 0.000 recon_flow: 0.008 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 46, iters: 16, time: 0.083, data: 5.659) total: 0.166 recon: 0.166 alpha_reg: 0.003 mask: 0.000 recon_flow: 0.009 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 47, iters: 16, time: 0.081, data: 5.064) total: 0.162 recon: 0.162 alpha_reg: 0.003 mask: 0.000 recon_flow: 0.007 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 48, iters: 16, time: 0.088, data: 6.297) total: 0.174 recon: 0.174 alpha_reg: 0.003 mask: 0.000 recon_flow: 0.009 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 49, iters: 16, time: 0.078, data: 5.091) total: 0.159 recon: 0.159 alpha_reg: 0.003 mask: 0.000 recon_flow: 0.006 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 50, iters: 16, time: 0.081, data: 4.951) total: 0.162 recon: 0.162 alpha_reg: 0.003 mask: 0.000 recon_flow: 0.008 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 51, iters: 16, time: 0.083, data: 5.405) total: 0.165 recon: 0.165 alpha_reg: 0.003 mask: 0.000 recon_flow: 0.010 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 52, iters: 16, time: 0.090, data: 5.841) total: 0.161 recon: 0.161 alpha_reg: 0.003 mask: 0.000 recon_flow: 0.006 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 53, iters: 16, time: 0.080, data: 5.746) total: 0.167 recon: 0.167 alpha_reg: 0.003 mask: 0.000 recon_flow: 0.006 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 54, iters: 16, time: 0.082, data: 4.874) total: 0.165 recon: 0.165 alpha_reg: 0.003 mask: 0.000 recon_flow: 0.010 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 55, iters: 16, time: 0.079, data: 5.091) total: 0.152 recon: 0.152 alpha_reg: 0.003 mask: 0.000 recon_flow: 0.011 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 56, iters: 16, time: 0.087, data: 6.008) total: 0.156 recon: 0.156 alpha_reg: 0.003 mask: 0.000 recon_flow: 0.007 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 57, iters: 16, time: 0.083, data: 5.330) total: 0.155 recon: 0.155 alpha_reg: 0.003 mask: 0.000 recon_flow: 0.008 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 58, iters: 16, time: 0.087, data: 4.574) total: 0.162 recon: 0.162 alpha_reg: 0.003 mask: 0.000 recon_flow: 0.012 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 59, iters: 16, time: 0.080, data: 5.305) total: 0.153 recon: 0.153 alpha_reg: 0.003 mask: 0.000 recon_flow: 0.008 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 60, iters: 16, time: 0.085, data: 5.576) total: 0.143 recon: 0.143 alpha_reg: 0.003 mask: 0.000 recon_flow: 0.006 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 61, iters: 16, time: 0.082, data: 5.204) total: 0.153 recon: 0.153 alpha_reg: 0.003 mask: 0.000 recon_flow: 0.006 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 62, iters: 16, time: 0.086, data: 5.216) total: 0.146 recon: 0.146 alpha_reg: 0.003 mask: 0.000 recon_flow: 0.010 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 63, iters: 16, time: 0.083, data: 4.982) total: 0.143 recon: 0.143 alpha_reg: 0.003 mask: 0.000 recon_flow: 0.005 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 64, iters: 16, time: 0.089, data: 5.597) total: 0.149 recon: 0.149 alpha_reg: 0.003 mask: 0.000 recon_flow: 0.006 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 65, iters: 16, time: 0.082, data: 4.835) total: 0.145 recon: 0.145 alpha_reg: 0.003 mask: 0.000 recon_flow: 0.008 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 66, iters: 16, time: 0.077, data: 5.093) total: 0.145 recon: 0.145 alpha_reg: 0.003 mask: 0.000 recon_flow: 0.006 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 67, iters: 16, time: 0.075, data: 4.879) total: 0.139 recon: 0.139 alpha_reg: 0.003 mask: 0.000 recon_flow: 0.006 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 68, iters: 16, time: 0.079, data: 6.117) total: 0.148 recon: 0.148 alpha_reg: 0.002 mask: 0.000 recon_flow: 0.010 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 69, iters: 16, time: 0.084, data: 5.530) total: 0.141 recon: 0.141 alpha_reg: 0.002 mask: 0.000 recon_flow: 0.006 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 70, iters: 16, time: 0.084, data: 4.565) total: 0.141 recon: 0.141 alpha_reg: 0.002 mask: 0.000 recon_flow: 0.007 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 71, iters: 16, time: 0.081, data: 5.047) total: 0.146 recon: 0.146 alpha_reg: 0.003 mask: 0.000 recon_flow: 0.013 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 72, iters: 16, time: 0.089, data: 4.732) total: 0.135 recon: 0.135 alpha_reg: 0.002 mask: 0.000 recon_flow: 0.008 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 73, iters: 16, time: 0.080, data: 5.177) total: 0.133 recon: 0.133 alpha_reg: 0.002 mask: 0.000 recon_flow: 0.009 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 74, iters: 16, time: 0.085, data: 4.378) total: 0.132 recon: 0.132 alpha_reg: 0.002 mask: 0.000 recon_flow: 0.007 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 75, iters: 16, time: 0.077, data: 5.141) total: 0.140 recon: 0.140 alpha_reg: 0.002 mask: 0.000 recon_flow: 0.007 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 76, iters: 16, time: 0.083, data: 5.658) total: 0.135 recon: 0.135 alpha_reg: 0.002 mask: 0.000 recon_flow: 0.009 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 77, iters: 16, time: 0.101, data: 4.552) total: 0.142 recon: 0.142 alpha_reg: 0.002 mask: 0.000 recon_flow: 0.009 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 78, iters: 16, time: 0.094, data: 7.105) total: 0.135 recon: 0.135 alpha_reg: 0.002 mask: 0.000 recon_flow: 0.008 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 79, iters: 16, time: 0.082, data: 6.184) total: 0.134 recon: 0.134 alpha_reg: 0.002 mask: 0.000 recon_flow: 0.008 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 80, iters: 16, time: 0.081, data: 6.513) total: 0.139 recon: 0.139 alpha_reg: 0.002 mask: 0.000 recon_flow: 0.005 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 81, iters: 16, time: 0.083, data: 4.621) total: 0.134 recon: 0.134 alpha_reg: 0.002 mask: 0.000 recon_flow: 0.009 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
(epoch: 82, iters: 16, time: 0.084, data: 6.226) total: 0.136 recon: 0.136 alpha_reg: 0.002 mask: 0.000 recon_flow: 0.007 recon_warp: 0.000 alpha_warp: 0.000 adj_reg: 0.000 
